OBJECTID,UNIT_ID,LMS_ID,PARK_NAME,PARK_LBL,ACCESS_TYP,RPT_ACRES,GIS_ACRES,AGNCY_NAME,AGNCY_LEV,AGNCY_TYP,AGNCY_WEB,MNG_AGENCY,COGP_TYP,NDS_AN_TYP,NEEDS_ANLZ,TKIT_SUM,AMEN_RPT,PRKINF_CND,AM_OPNSP,AM_TRLS,TRLS_MI,TENIS,BSKTB,BASEB,SOCCR,MPFLD,FITZN,SK8PK,PCNIC,PLGND,POOLS,SPPAD,DGPRK,GYM,COMCT,SNRCT,RSTRM,TOTAL_GOOD,TOTAL_FAIR,TOTAL_POOR,TYPE,CENTER_LAT,CENTER_LON,ADDRESS,CITY,ZIP,HOURS,PHONES,IS_COUNTY,Shape__Area,Shape__Length
2095,45017,73992,111th Place Neighborhood Park,111th Place Neighborhood Park,Open Access,0.09,0.08991612,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,33.93418859,-118.2712464,207  111th Pl,Los Angeles,90061,,(310) 548-7675,No,3916.729492,321.0214789
2096,45020,,Budokan Little Tokyo Recreation Center,Budokan Little Tokyo Rec. Ctr.,Open Access,0.791,0.790931,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Local Park,34.04957052,-118.2444109,249 S. Los Angeles St,Los Angeles,90012,,(213) 473-3030,No,34452.81641,744.0930238
2097,45030,73820,Carlton Way Pocket Park,Carlton Way Pocket Park,Open Access,0.191,0.19110577,Trust for Public Land,Non Profit,Non Profit - Conservation,http://www.tpl.org/,Trust for Public Land,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.10076914,-118.3189509,Carlton Way,Los Angeles,90028,,,No,8324.535156,433.0016785
2099,45042,3001565,Faith and Hope Park,Faith and Hope Veterans Park,Open Access,0.454,0.45362962,Los Angeles Neighborhood Land Trust,Non Profit,Non Profit - Land Trust,http://www.lanlt.org/,Los Angeles Neighborhood Land Trust,Pocket,Park < 5 Acres,Yes,Yes,Yes,Good,None,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,33.92499042,-118.2320223,2247 E. 119th St.,Los Angeles,90059,"Hours of Operations
6:30 a.m to 8:00 p.m.
Monday – Sunday",General: (310) 217-8376,Yes,19760.02734,622.7776634
2100,45044,,Franklin Ivar Park,Franklin Ivar Park,Open Access,0.87,0.87022238,California Department of Transportation,State,State Agency,http://www.dot.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.10572397,-118.3285741,,Los Angeles,90068,,,No,37906.7334,838.1770525
2101,45051,,La Mirada Park,La Mirada Park,Open Access,0.172,0.1721793,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Poor,Present - Good,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Local Park,34.09420394,-118.3069966,5401 LA MIRADA AVE   ,Los Angeles,90029,,(213) 485-4833,No,7500.100586,400.0028077
2102,45052,,Madison Avenue Park,Madison Avenue Park,Open Access,0.56,0.55969153,Trust for Public Land,Non Profit,Non Profit - Conservation,http://www.tpl.org/,Trust for Public Land,Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Poor,Present - Poor,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.09295782,-118.2897999,Madison Ave,Los Angeles,90029,,,No,24380.06445,687.6310677
2104,45057,73817,Watts Serenity Park,Watts Serenity Park,Open Access,1.134,1.13384654,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,0,0,Local Park,33.93159727,-118.2398767,11300 Monitor Ave,Los Angeles,90059,,(323) 566-1416,No,49390.1543,1308.121306
2105,45059,,Normandie and Cordova Park,Normandie and Cordova Park,Open Access,0.088,0.08840915,Los Angeles Neighborhood Land Trust,Non Profit,Non Profit - Land Trust,http://www.lanlt.org/,Los Angeles Neighborhood Land Trust,Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,Local Park,34.03932392,-118.3004936,Normandie Ave & Cordova St,Los Angeles,90018,,,No,3851.085938,314.256242
2106,45060,,West Boulevard Park,West Boulevard Park,Open Access,0.103,0.10312716,Los Angeles Neighborhood Land Trust,Non Profit,Non Profit - Land Trust,http://www.lanlt.org/,Los Angeles Neighborhood Land Trust,Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Local Park,34.03364266,-118.3407636,West Blvd,Los Angeles,90016,,,No,4492.201172,308.7987368
2107,45061,,Western/Gage Park,Western/Gage Park,Open Access,0.149,0.14946463,Los Angeles Neighborhood Land Trust,Non Profit,Non Profit - Land Trust,http://www.lanlt.org/,Los Angeles Neighborhood Land Trust,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,33.98197931,-118.3080292,W Gage Ave,Los Angeles,90047,,,No,6510.65332,402.0975146
2108,45066,73995,Ord & Yale Street Park,Ord & Yale Street Park,Open Access,0.243,0.24265204,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Poor,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.06096357,-118.2415994,500 W Ord St,Los Angeles,90012,,,No,10569.87891,473.1924811
2111,45071,,Patton Street Park,Patton Street Park,Open Access,0.401,0.40066846,Trust for Public Land,Non Profit,Non Profit - Conservation,http://www.tpl.org/,Trust for Public Land,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.06592741,-118.2591445,Patton St,Los Angeles,90026,,,No,17453.04785,530.9109522
2112,45077,,Slauson-Wall Park,Slauson-Wall Park,Open Access,6.977,6.97671262,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Poor,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,33.98774078,-118.2712003,Slauson Ave & Wall St,Los Angeles,90003,,,No,303904.3848,2570.244847
2113,45078,73823,South Victoria Avenue Park,South Victoria Avenue Park,Open Access,0.26,0.26071651,"Los Angeles, City of",City,City Agency,http://lacity.org/,Trust for Public Land,Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Poor,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,33.97944421,-118.3327488,S Victoria Ave,Los Angeles,90043,,,No,11356.76563,498.5574774
2114,45089,73997,York-Avenue 50 Park,York-Avenue 50 Park,Open Access,0.294,0.29359657,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,Local Park,34.1212394,-118.2072724,4956 York Blvd,Los Angeles,90042,,(323) 254-5295 ,No,12789.01855,446.0175156
2115,45090,,MudTown Farms,MudTown Farms,Open Access,2.459,2.45925086,Watts Labor Community Action Committee,Non Profit,Non Profit - Other,http://www.wlcac.org/,Watts Labor Community Action Committee,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,33.943533,-118.2358844,Garden Ave,Los Angeles,90002,,,No,107124.5381,1373.878269
2116,45091,,Nevin Avenue Elementary School Park,Nevin Avenue Elementary School Park,Open Access,0.132,0.13224016,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Poor,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.01273756,-118.247272,1569 E 32nd St   ,Los Angeles,90011,,(323) 232-2236,No,5760.356445,349.8037255
2118,45109,,Wellness Center Park and Fitness Center,Wellness Ctr. Park and Fitness Center,Restricted Access,30.654,30.65378721,Amigos de los Rios,Non Profit,Non Profit - Conservation,http://www.amigosdelosrios.org/,Amigos de los Rios,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.05932031,-118.2087255,414 N Larchmont Blvd,Los Angeles,90033,,,No,1335273.629,4642.185195
2119,45111,,WAYS Reading and Fitness Park,WAYS Reading and Fitness Park,Open Access,0.388,0.38758064,Heal the Bay,Non Profit,Non Profit - Other,http://www.healthebay.org/,Heal the Bay,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,33.95878844,-118.2608618,5115 Wilshire Blvd e,Los Angeles,90002,,,No,16882.94434,665.3515281
2120,45116,,Albion Riverside Park,Albion Riverside Park,Open Access,6.195,6.19529295,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.0693831,-118.2233846,1739 Albion St,Los Angeles,90031,,,No,269865.8779,2675.020693
2122,45118,,Marsh Park,Marsh Park,Open Access,4.755,4.75531727,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Local Park,34.10702124,-118.2472534,2944 Gleneden St,Los Angeles,90039,,,No,207140.7959,2108.117355
2133,45409,,Hilton Open Space,Hilton OS,Open Access,28.817,28.81677164,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Santa Monica Mountains Conservancy,Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.10380836,-118.4954198,5711 W Century Blvd,Los Angeles,90049,,,No,1255253.549,25042.69782
2159,45533,3000122,El Parque Nuestro,El Parque Nuestro,Open Access,0.531,0.5309853,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,Los Angeles County Department of Parks and Recreation,Pocket,Park < 5 Acres,Yes,Yes,Yes,Fair,Poor,Not Reported,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,Local Park,33.98236423,-118.2437133,1675 Gage Ave.,Los Angeles,90001,"Hours of Operations
6:30 a.m to 8:00 p.m.
Monday – Sunday",General: (310) 965-8608,Yes,23129.625,738.9196542
2160,45534,73980,South Los Angeles Wetlands Pocket Park,South Los Angeles Wetlands Pocket Park,Open Access,9.006,9.00595236,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,"Los Angeles, County of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Local Park,33.99291539,-118.2676715,5413 S Avalon Blvd,Los Angeles,90011,,,No,392297.7168,3388.804693
2162,45538,73909,Rockwood Community Park,Rockwood Community Park,Open Access,0.431,0.43144263,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Local Park,34.0641686,-118.2619027,1571  Rockwood St,Los Angeles,90026,,(310) 548-7675,No,18793.56641,676.3836394
2163,45539,73955,La Tierra de la Culebra Park,La Tierra de la Culebra Park,Open Access,0.562,0.56203493,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Poor,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.10636587,-118.1926295,240 S Avenue 57   ,Los Angeles,90042,,(323) 474-6905,No,24482.14355,632.0245943
2167,45546,73946,Moon Canyon Park,Moon Canyon Park,Open Access,4.493,4.49265024,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Poor,Present - Fair,Present - Fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.10773381,-118.2136816,911  Museum Dr,Los Angeles,90065,,(323) 225-0370,No,195699.0605,2028.898243
2172,45552,47635,Lou Costello Recreation Center,Lou Costello Rec. Ctr.,Restricted Access,1.715,1.71508805,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Poor,Present - Fair,None,0,0,1,2,0,1,0,0,0,1,1,0,0,1,0,1,1,6,2,1,Local Park,34.02120294,-118.2114613,3141  Olympic Blvd,Los Angeles,90023,,(213) 485-9111,No,74708.93848,1146.209579
2174,45575,2635,EXPO Center,EXPO Center,Open Access,6.192,6.19228066,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Special Use,Park 5 to 100 Acres,Yes,Yes,Yes,Poor,Present - Fair,None,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,1,1,0,5,3,Local Park,34.01193829,-118.289166,3980 Bill Robertson Ln   ,Los Angeles,90037,,(213) 763-0114,No,269734.665,2381.624465
2200,45700,,Barrington Dog Park,Barrington Dog Park,Open Access,1.556,1.55632633,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.06222272,-118.4671943,333 S Barrington Ave,Los Angeles,90073,,,No,67793.30859,1932.286936
2201,45701,2201,Barrington Rec. Center,Barrington Rec. Ctr.,Restricted Access,17.087,17.08655486,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,4,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,6,3,1,Local Park,34.06232717,-118.4677726,333  Barrington Ave,Los Angeles,90073,,(310) 476-4866,No,744287.3486,7488.967022
2202,45704,73814,Cahuenga Peak Phase 1,Cahuenga Peak Phase 1,Open Access,130.506,130.5010532,"Los Angeles - Department of Recreation and Parks, City of",City,City Agency,http://www.laparks.org/,"Los Angeles - Department of Recreation and Parks, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.1366591,-118.3287956,,Los Angeles,90068,,,No,5684603.131,10424.12105
2206,45712,73849,Felicia Mahood Multipurpose Center,Felicia Mahood Multipurpose Ctr.,Restricted Access,4.323,4.32348744,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Poor,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,Local Park,34.04517756,-118.4495288,11338  Santa Monica Blvd,Los Angeles,90025,,(310) 479-4119,No,188330.3633,1844.06687
2210,45719,,Carlton Way Pocket Park,Carlton Way Pocket Park,Open Access,0.191,0.19110577,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,Local Park,34.10076914,-118.3189509,5927 Carlton Way   ,Los Angeles,90028,,(323) 467-6847,No,8324.535156,433.0016785
2211,45721,73965,Hermon Park,Hermon Park,Open Access,22.405,22.40400712,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Present - Fair,None,0,9,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,11,0,Local Park,34.10542498,-118.1872168,5566 Via Marisol   ,Los Angeles,90042,,(213) 485-4833,No,975914.6445,6211.20187
2212,45722,73512,Watts Cultural Crescent,Watts Cultural Crescent,Open Access,2.957,2.95670079,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,33.93895687,-118.2409611,1765 E 107th St,Los Angeles,90002,,,No,128793.373,2852.110334
2213,45724,2571,Alpine Recreation Center,Alpine Rec. Ctr.,Restricted Access,1.937,1.93661434,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,5,1,Local Park,34.06394943,-118.2409149,817  Yale St,Los Angeles,90012,,(213) 485-5448,No,84358.58203,1250.61832
2214,45726,,L.A. Youth Athletic Club,L.A. Youth Athletic Club,Open Access,4.597,4.59670819,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.07711477,-118.2250809,1190 South La Brea Ave,Los Angeles,90031,,,No,200231.8076,2947.697225
2215,45727,73866,Lilac Terrace Park,Lilac Terrace Park,Open Access,2.831,2.83137694,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.07394241,-118.2495833,835  Academy Rd,Los Angeles,90026,,(213) 847-0926,No,123334.2861,1739.817614
2216,45729,,Vista Hermosa Soccer Field,Vista Hermosa Soccer Field,Open Access,1.879,1.87917342,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Special Use,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,Local Park,34.06117927,-118.2570205,100  Toluca St,Los Angeles,90026,,(213) 250-3578,No,81856.46777,1293.657782
2217,45730,73600,South Seas House Park,South Seas House Park,Restricted Access,0.186,0.18641516,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.03518485,-118.3178673,2301 W 24th St,Los Angeles,90018,,,No,8120.213867,408.2727338
2218,45731,73991,105th Street Pocket Park,105th Street Pocket Park,Open Access,0.111,0.11087865,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,Local Park,33.94098122,-118.2852287,609  105th St,Los Angeles,90044,,(310) 548-7675,No,4829.856445,314.0094349
2220,45733,73811,Wilton Place Park,Wilton Place Park,Open Access,0.084,0.08362719,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,Local Park,34.05236394,-118.3148134,1015  Wilton Pl,Los Angeles,90019,,(213) 485-5572,No,3642.786133,287.4004985
2221,45734,73812,Wall Street Community Park,Wall Street Community Park,Open Access,0.102,0.10196554,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Fair,None,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,Local Park,33.95951087,-118.2714549,8620  Wall St,Los Angeles,90003,,,No,4441.601563,271.0462808
2222,45735,,Robert F Kennedy Inspiration Park,Robert F Kennedy Inspiration Park,Open Access,0.574,0.57430999,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.06155661,-118.2973614,3384 Wilshire Blvd,Los Angeles,90010,,,No,25016.84277,1319.240852
2223,45736,73815,Drew Street Park,Drew Street Park,Open Access,0.116,0.11570876,"Los Angeles - Department of Recreation and Parks, City of",City,City Agency,http://www.laparks.org/,"Los Angeles - Department of Recreation and Parks, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.11996157,-118.2426614,Drew St,Los Angeles,90065,,,No,5040.25293,297.0016154
2224,45737,73816,Grigsby Park,Grigsby Park,Open Access,0.285,0.2848566,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,33.92996152,-118.24017,,Los Angeles,90059,,,No,12408.30273,553.6642897
2225,45738,73818,El Sereno Community Gardens,El Sereno Community Gardens,Open Access,0.774,0.77365168,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.09224178,-118.161422,Los Angeles,Los Angeles,90032,,,No,33700.13379,824.7444029
2227,45740,73821,McKinley Avenue Pocket Park,McKinley Avenue Pocket Park,Open Access,0.105,0.10530516,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,None,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Local Park,33.9987413,-118.2606392,4916 Half South Mckinley Ave,Los Angeles,90011,,,No,4587.075195,272.2432182
2228,45741,73826,Aliso Triangle,Aliso Triangle,Open Access,0.043,0.04285291,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.05232583,-118.2226705,Los Angeles,Los Angeles,90033,,,No,1866.665039,199.1340572
2231,45744,,Griffith Park Central Service Yard,Griffith Park Central Service Yard,No Public Access,28.299,28.29750356,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13494604,-118.2729901,3900 Chevy Chase Dr,Los Angeles,90039,,,No,1232634.329,5753.948482
2232,45745,,Claude Pepper Senior Citizen Center,Claude Pepper Senior Citizen Ctr.,Restricted Access,0.397,0.39705221,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.04519024,-118.3763098,1762 La Cienega Blvd,Los Angeles,90035,,,No,17295.52539,530.6515037
